,start,end
incipient,2002-02-02 17:00:00,2002-02-03 05:00:00
decay,2002-02-03 06:00:00,2002-02-05 08:00:00
intensification,2002-02-05 09:00:00,2002-02-07 06:00:00
mature,2002-02-07 07:00:00,2002-02-07 21:00:00
decay 2,2002-02-07 22:00:00,2002-02-10 05:00:00
