,start,end
incipient,1986-01-08 16:00:00,1986-01-09 05:00:00
intensification,1986-01-09 06:00:00,1986-01-10 19:00:00
mature,1986-01-10 20:00:00,1986-01-11 08:00:00
decay,1986-01-11 09:00:00,1986-01-12 19:00:00
