19890353,60,1989-06-03 11:00:00,-45.228668,-29.084654,3.399895,313.144500,-27.664720,1017.038000,317.500000,-25.750000,16.892220
20020034,341,2002-01-15 04:00:00,-41.343628,-39.056152,3.399729,318.463000,-40.534160,1009.577000,317.000000,-35.000000,17.660080
19860801,435,1986-12-19 02:00:00,-30.093903,-29.763037,3.398894,329.755500,-28.788140,1017.035000,327.750000,-27.500000,18.463000
20150840,293,2015-12-13 04:00:00,-44.576752,-32.116959,3.401856,314.080100,-31.898060,1004.870000,316.500000,-28.000000,13.335390
20100730,617,2010-10-26 16:00:00,-30.390961,-25.794228,3.402265,329.561900,-24.460390,1014.047000,335.500000,-22.750000,12.940660
19890695,552,1989-10-23 23:00:00,-30.057526,-28.845196,3.396381,330.710500,-27.672800,1019.206000,336.000000,-27.500000,14.804810
19940438,350,1994-07-15 13:00:00,-34.892029,-34.015869,3.403917,324.546100,-40.207000,1015.162000,329.250000,-32.750000,17.277580
20100057,665,2010-01-28 16:00:00,-45.280518,-28.058273,3.404896,315.484200,-29.031860,1010.536000,318.000000,-25.750000,17.610380
19950483,503,1995-07-21 22:00:00,-30.143616,-37.118431,3.394485,329.796300,-36.726460,1018.605000,329.750000,-35.000000,12.268050
19870333,106,1987-06-05 09:00:00,-40.710907,-29.807743,3.406425,320.270300,-29.382110,1012.144000,321.000000,-30.750000,15.581340
